Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId,Cluster
6827.0,Daerah Istimewa Yogyakarta,2020/09/21 00:00:00+00,2245.0,1709.0,1543.0,1263.0,60.0,29.0,642.0,2.6726057906458798,68.73051224944321,6827.0,10787,0
6828.0,DKI Jakarta,2020/09/21 00:00:00+00,63318.0,61137.0,49546.0,48040.0,1570.0,1512.0,12202.0,2.479547679964623,78.24947092453962,6828.0,10788,3
6829.0,Jambi,2020/09/21 00:00:00+00,386.0,-61580.0,256.0,-47991.0,8.0,-1533.0,122.0,2.072538860103627,66.32124352331607,6829.0,10789,0
6830.0,Jawa Barat,2020/09/21 00:00:00+00,17502.0,17116.0,10167.0,9912.0,319.0,311.0,7016.0,1.8226488401325562,58.09050394240658,6830.0,10790,1
6831.0,Jawa Tengah,2020/09/21 00:00:00+00,19754.0,2932.0,13306.0,3396.0,1272.0,955.0,5176.0,6.439202186898855,67.35850966892781,6831.0,10791,2
6832.0,Jawa Timur,2020/09/21 00:00:00+00,41076.0,21560.0,33575.0,20590.0,2990.0,1738.0,4511.0,7.279189794527217,81.73872821112084,6832.0,10792,1
6833.0,Kalimantan Barat,2020/09/21 00:00:00+00,868.0,-39840.0,720.0,-32514.0,7.0,-2958.0,141.0,0.8064516129032258,82.94930875576037,6833.0,10793,0
6834.0,Kalimantan Timur,2020/09/21 00:00:00+00,6954.0,6087.0,4528.0,3823.0,272.0,265.0,2154.0,3.911417888984757,65.11360368133448,6834.0,10794,4
6835.0,Kalimantan Tengah,2020/09/21 00:00:00+00,3300.0,-3476.0,2549.0,-1905.0,130.0,-136.0,621.0,3.939393939393939,77.24242424242425,6835.0,10795,0
6836.0,Kalimantan Selatan,2020/09/21 00:00:00+00,9817.0,6545.0,8226.0,5699.0,401.0,273.0,1190.0,4.084750942243048,83.79341957828257,6836.0,10796,4
6837.0,Kalimantan Utara,2020/09/21 00:00:00+00,492.0,-9243.0,423.0,-7707.0,3.0,-396.0,66.0,0.6097560975609756,85.97560975609755,6837.0,10797,0
6838.0,Kepulauan Riau,2020/09/21 00:00:00+00,1724.0,1235.0,1174.0,753.0,56.0,53.0,494.0,3.248259860788863,68.09744779582367,6838.0,10798,0
6839.0,Nusa Tenggara Barat,2020/09/21 00:00:00+00,3126.0,1487.0,2442.0,1268.0,185.0,129.0,499.0,5.918106206014075,78.1190019193858,6839.0,10799,0
6840.0,Sumatera Selatan,2020/09/21 00:00:00+00,5449.0,2348.0,3990.0,1560.0,324.0,142.0,1135.0,5.94604514589833,73.22444485226647,6840.0,10800,4
6841.0,Sumatera Barat,2020/09/21 00:00:00+00,4448.0,-954.0,2303.0,-1631.0,94.0,-229.0,2051.0,2.1133093525179856,51.77607913669065,6841.0,10801,4
6842.0,Sulawesi Utara,2020/09/21 00:00:00+00,4317.0,50.0,3371.0,1156.0,170.0,77.0,776.0,3.9379198517489,78.08663423673848,6842.0,10802,4
6843.0,Sumatera Utara,2020/09/21 00:00:00+00,9468.0,5173.0,5708.0,2357.0,401.0,233.0,3359.0,4.235318969159273,60.28728348119983,6843.0,10803,2
6844.0,Sulawesi Tenggara,2020/09/21 00:00:00+00,2223.0,-7145.0,1417.0,-4214.0,48.0,-351.0,758.0,2.1592442645074224,63.74269005847953,6844.0,10804,0
6845.0,Sulawesi Selatan,2020/09/21 00:00:00+00,14403.0,12216.0,10633.0,9261.0,400.0,353.0,3370.0,2.7771991946122334,73.8248975907797,6845.0,10805,2
6846.0,Sulawesi Tengah,2020/09/21 00:00:00+00,321.0,-14046.0,234.0,-10303.0,12.0,-385.0,75.0,3.7383177570093453,72.89719626168224,6846.0,10806,0
6847.0,Lampung,2020/09/21 00:00:00+00,738.0,418.0,436.0,203.0,29.0,17.0,273.0,3.9295392953929538,59.078590785907856,6847.0,10807,0
6848.0,Riau,2020/09/21 00:00:00+00,5448.0,4720.0,2194.0,1758.0,106.0,77.0,3148.0,1.9456681350954477,40.271659324522766,6848.0,10808,2
6849.0,Maluku Utara,2020/09/21 00:00:00+00,2011.0,-3277.0,1787.0,-374.0,73.0,-27.0,151.0,3.6300348085529586,88.86126305320737,6849.0,10809,0
6850.0,Maluku,2020/09/21 00:00:00+00,2615.0,623.0,1632.0,-155.0,39.0,-33.0,944.0,1.491395793499044,62.40917782026769,6850.0,10810,4
6851.0,Papua Barat,2020/09/21 00:00:00+00,1516.0,-1050.0,917.0,-713.0,26.0,-12.0,573.0,1.7150395778364116,60.48812664907651,6851.0,10811,0
6852.0,Papua,2020/09/21 00:00:00+00,5176.0,3681.0,3558.0,2654.0,72.0,46.0,1546.0,1.3910355486862442,68.74034003091191,6852.0,10812,4
6853.0,Sulawesi Barat,2020/09/21 00:00:00+00,505.0,-4644.0,378.0,-3180.0,7.0,-65.0,120.0,1.3861386138613863,74.85148514851485,6853.0,10813,0
6854.0,Nusa Tenggara Timur,2020/09/21 00:00:00+00,321.0,-183.0,231.0,-147.0,5.0,-2.0,85.0,1.557632398753894,71.96261682242991,6854.0,10814,0
6855.0,Gorontalo,2020/09/21 00:00:00+00,2437.0,2116.0,2143.0,1912.0,69.0,64.0,225.0,2.8313500205170294,87.93598686910136,6855.0,10815,0
6856.0,Aceh,2020/09/22 00:00:00+00,3785.0,1350.0,1774.0,-349.0,142.0,73.0,1869.0,3.7516512549537646,46.86922060766182,6856.0,10816,4
6857.0,Bali,2020/09/22 00:00:00+00,7996.0,4302.0,6537.0,4857.0,229.0,93.0,1230.0,2.863931965982992,81.75337668834418,6857.0,10817,4
6858.0,Banten,2020/09/22 00:00:00+00,4593.0,-3295.0,2859.0,-3559.0,152.0,-70.0,1582.0,3.3093838449814936,62.246897452645335,6858.0,10818,4
6859.0,Kepulauan Bangka Belitung,2020/09/22 00:00:00+00,191.0,-4273.0,173.0,-2564.0,2.0,-134.0,16.0,1.0471204188481675,90.57591623036649,6859.0,10819,0
6860.0,Bengkulu,2020/09/22 00:00:00+00,541.0,350.0,335.0,162.0,31.0,29.0,175.0,5.730129390018484,61.92236598890942,6860.0,10820,0
6861.0,Daerah Istimewa Yogyakarta,2020/09/22 00:00:00+00,2312.0,1776.0,1578.0,1271.0,60.0,29.0,674.0,2.5951557093425603,68.25259515570934,6861.0,10821,0
6862.0,DKI Jakarta,2020/09/22 00:00:00+00,64554.0,62309.0,50389.0,48846.0,1600.0,1540.0,12565.0,2.4785450940298044,78.05713046441738,6862.0,10822,3
6863.0,Jambi,2020/09/22 00:00:00+00,386.0,-62932.0,256.0,-49290.0,8.0,-1562.0,122.0,2.072538860103627,66.32124352331607,6863.0,10823,0
6864.0,Jawa Barat,2020/09/22 00:00:00+00,18077.0,17691.0,10755.0,10499.0,330.0,322.0,6992.0,1.8255241467057586,59.49549150854677,6864.0,10824,1
6865.0,Jawa Tengah,2020/09/22 00:00:00+00,19982.0,2480.0,13712.0,3545.0,1314.0,995.0,4956.0,6.575918326493844,68.62175958362526,6865.0,10825,2
6866.0,Jawa Timur,2020/09/22 00:00:00+00,41417.0,21663.0,33978.0,20672.0,3015.0,1743.0,4424.0,7.279619479923703,82.03877634787648,6866.0,10826,1
6867.0,Kalimantan Barat,2020/09/22 00:00:00+00,879.0,-40197.0,720.0,-32855.0,7.0,-2983.0,152.0,0.7963594994311717,81.91126279863481,6867.0,10827,0
6868.0,Kalimantan Timur,2020/09/22 00:00:00+00,7068.0,6200.0,4680.0,3960.0,277.0,270.0,2111.0,3.919071873231466,66.21392190152801,6868.0,10828,4
6869.0,Kalimantan Tengah,2020/09/22 00:00:00+00,3300.0,-3654.0,2549.0,-1979.0,130.0,-142.0,621.0,3.939393939393939,77.24242424242425,6869.0,10829,0
6870.0,Kalimantan Selatan,2020/09/22 00:00:00+00,9902.0,6602.0,8266.0,5717.0,401.0,271.0,1235.0,4.049686931932943,83.478085235306,6870.0,10830,4
6871.0,Kalimantan Utara,2020/09/22 00:00:00+00,503.0,-9314.0,429.0,-7797.0,3.0,-398.0,71.0,0.5964214711729622,85.2882703777336,6871.0,10831,0
6872.0,Kepulauan Riau,2020/09/22 00:00:00+00,1747.0,1255.0,1179.0,756.0,56.0,53.0,512.0,3.205495134516314,67.48712077847739,6872.0,10832,0
6873.0,Nusa Tenggara Barat,2020/09/22 00:00:00+00,3137.0,1413.0,2457.0,1283.0,187.0,131.0,493.0,5.961109340133886,78.3232387631495,6873.0,10833,0
6874.0,Sumatera Selatan,2020/09/22 00:00:00+00,5497.0,2371.0,4047.0,1605.0,325.0,140.0,1125.0,5.9123158086228855,73.62197562306713,6874.0,10834,4
6875.0,Sumatera Barat,2020/09/22 00:00:00+00,4649.0,-800.0,2393.0,-1597.0,96.0,-228.0,2160.0,2.064960206496021,51.473435147343515,6875.0,10835,4
6876.0,Sulawesi Utara,2020/09/22 00:00:00+00,4329.0,-119.0,3399.0,1096.0,171.0,77.0,759.0,3.9501039501039505,78.51697851697853,6876.0,10836,4
6877.0,Sumatera Utara,2020/09/22 00:00:00+00,9566.0,5249.0,5752.0,2381.0,402.0,232.0,3412.0,4.202383441354798,60.12962575789253,6877.0,10837,2
6878.0,Sulawesi Tenggara,2020/09/22 00:00:00+00,2261.0,-7207.0,1533.0,-4175.0,50.0,-351.0,678.0,2.21141088014153,67.80185758513932,6878.0,10838,0
6879.0,Sulawesi Selatan,2020/09/22 00:00:00+00,14524.0,12301.0,10722.0,9305.0,401.0,353.0,3401.0,2.7609473974111816,73.82263839162765,6879.0,10839,2
6880.0,Sulawesi Tengah,2020/09/22 00:00:00+00,330.0,-14073.0,238.0,-10395.0,13.0,-387.0,79.0,3.939393939393939,72.12121212121212,6880.0,10840,0
6881.0,Lampung,2020/09/22 00:00:00+00,762.0,441.0,460.0,226.0,30.0,18.0,272.0,3.937007874015748,60.367454068241464,6881.0,10841,0
6882.0,Riau,2020/09/22 00:00:00+00,5701.0,4963.0,2327.0,1891.0,106.0,77.0,3268.0,1.8593229258024906,40.81740045606034,6882.0,10842,2
6883.0,Maluku Utara,2020/09/22 00:00:00+00,2014.0,-3434.0,1787.0,-407.0,74.0,-32.0,153.0,3.6742800397219466,88.72889771598808,6883.0,10843,0
6884.0,Maluku,2020/09/22 00:00:00+00,2652.0,641.0,1663.0,-124.0,40.0,-33.0,949.0,1.5082956259426847,62.70739064856712,6884.0,10844,4
6885.0,Papua Barat,2020/09/22 00:00:00+00,1587.0,-1028.0,920.0,-712.0,26.0,-13.0,641.0,1.638311279143037,57.971014492753625,6885.0,10845,0
6886.0,Papua,2020/09/22 00:00:00+00,5249.0,3733.0,3570.0,2653.0,74.0,48.0,1605.0,1.4097923413983617,68.01295484854258,6886.0,10846,4
6887.0,Sulawesi Barat,2020/09/22 00:00:00+00,530.0,-4646.0,380.0,-3178.0,7.0,-65.0,143.0,1.3207547169811322,71.69811320754717,6887.0,10847,0
6888.0,Nusa Tenggara Timur,2020/09/22 00:00:00+00,332.0,-173.0,231.0,-147.0,5.0,-2.0,96.0,1.5060240963855422,69.57831325301204,6888.0,10848,0
6889.0,Gorontalo,2020/09/22 00:00:00+00,2441.0,2120.0,2154.0,1923.0,71.0,66.0,216.0,2.9086439983613275,88.2425235559197,6889.0,10849,0
6890.0,Aceh,2020/09/23 00:00:00+00,3835.0,1398.0,1774.0,-369.0,145.0,76.0,1916.0,3.780964797913951,46.25814863102999,6890.0,10850,4
6891.0,Bali,2020/09/23 00:00:00+00,8126.0,4341.0,6623.0,4849.0,236.0,94.0,1267.0,2.9042579374846174,81.50381491508737,6891.0,10851,4
6892.0,Banten,2020/09/23 00:00:00+00,4809.0,-3187.0,2899.0,-3638.0,159.0,-70.0,1751.0,3.3063006862133504,60.28280307756291,6892.0,10852,4
6893.0,Kepulauan Bangka Belitung,2020/09/23 00:00:00+00,191.0,-4402.0,173.0,-2686.0,2.0,-150.0,16.0,1.0471204188481675,90.57591623036649,6893.0,10853,0
6894.0,Bengkulu,2020/09/23 00:00:00+00,572.0,381.0,353.0,180.0,31.0,29.0,188.0,5.419580419580419,61.713286713286706,6894.0,10854,0
6895.0,Daerah Istimewa Yogyakarta,2020/09/23 00:00:00+00,2375.0,1834.0,1634.0,1299.0,61.0,30.0,680.0,2.568421052631579,68.8,6895.0,10855,0
6896.0,DKI Jakarta,2020/09/23 00:00:00+00,65687.0,63375.0,51494.0,49916.0,1628.0,1568.0,12565.0,2.478420387595719,78.39298491330095,6896.0,10856,3
6897.0,Jambi,2020/09/23 00:00:00+00,395.0,-64159.0,260.0,-50129.0,8.0,-1592.0,127.0,2.0253164556962027,65.82278481012658,6897.0,10857,0
6898.0,Jawa Barat,2020/09/23 00:00:00+00,18593.0,18207.0,10925.0,10669.0,343.0,335.0,7325.0,1.8447802936589037,58.75867261872748,6898.0,10858,1
6899.0,Jawa Tengah,2020/09/23 00:00:00+00,20239.0,2162.0,14083.0,3328.0,1334.0,1004.0,4822.0,6.591234744799644,69.58347744453778,6899.0,10859,2
6900.0,Jawa Timur,2020/09/23 00:00:00+00,41755.0,21773.0,34431.0,20719.0,3035.0,1721.0,4289.0,7.268590587953538,82.45958567836186,6900.0,10860,1
6901.0,Kalimantan Barat,2020/09/23 00:00:00+00,885.0,-40532.0,722.0,-33256.0,8.0,-3007.0,155.0,0.903954802259887,81.58192090395481,6901.0,10861,0
6902.0,Kalimantan Timur,2020/09/23 00:00:00+00,7264.0,6385.0,4902.0,4182.0,281.0,274.0,2081.0,3.868392070484582,67.48348017621146,6902.0,10862,4
6903.0,Kalimantan Tengah,2020/09/23 00:00:00+00,3392.0,-3676.0,2587.0,-2093.0,130.0,-147.0,675.0,3.8325471698113205,76.26768867924528,6903.0,10863,0
6904.0,Kalimantan Selatan,2020/09/23 00:00:00+00,9984.0,6684.0,8370.0,5821.0,404.0,274.0,1210.0,4.0464743589743595,83.83413461538461,6904.0,10864,4
6905.0,Kalimantan Utara,2020/09/23 00:00:00+00,532.0,-9370.0,433.0,-7833.0,3.0,-398.0,96.0,0.5639097744360901,81.39097744360903,6905.0,10865,0
6906.0,Kepulauan Riau,2020/09/23 00:00:00+00,1864.0,1361.0,1198.0,769.0,56.0,53.0,610.0,3.004291845493562,64.27038626609442,6906.0,10866,0
6907.0,Nusa Tenggara Barat,2020/09/23 00:00:00+00,3161.0,1414.0,2477.0,1298.0,187.0,131.0,497.0,5.91584941474217,78.36127807655805,6907.0,10867,0
6908.0,Sumatera Selatan,2020/09/23 00:00:00+00,5607.0,2470.0,4061.0,1604.0,330.0,143.0,1216.0,5.8855002675227395,72.42732298912074,6908.0,10868,4
6909.0,Sumatera Barat,2020/09/23 00:00:00+00,4853.0,-644.0,2498.0,-1549.0,98.0,-227.0,2257.0,2.019369462188337,51.47331547496394,6909.0,10869,4
6910.0,Sulawesi Utara,2020/09/23 00:00:00+00,4335.0,-314.0,3415.0,1022.0,171.0,75.0,749.0,3.944636678200692,78.77739331026528,6910.0,10870,4
6911.0,Sumatera Utara,2020/09/23 00:00:00+00,9653.0,5324.0,5867.0,2468.0,407.0,236.0,3379.0,4.216305811664768,60.7790324251528,6911.0,10871,2
6912.0,Sulawesi Tenggara,2020/09/23 00:00:00+00,2351.0,-7215.0,1667.0,-4085.0,51.0,-351.0,633.0,2.1692896639727772,70.9059974478945,6912.0,10872,0
6913.0,Sulawesi Selatan,2020/09/23 00:00:00+00,14648.0,12387.0,10803.0,9270.0,402.0,352.0,3443.0,2.744401966138722,73.75068268705625,6913.0,10873,2
6914.0,Sulawesi Tengah,2020/09/23 00:00:00+00,344.0,-14180.0,240.0,-10482.0,14.0,-387.0,90.0,4.069767441860465,69.76744186046511,6914.0,10874,0
6915.0,Lampung,2020/09/23 00:00:00+00,778.0,448.0,494.0,256.0,30.0,17.0,254.0,3.8560411311053984,63.49614395886889,6915.0,10875,0
6916.0,Riau,2020/09/23 00:00:00+00,5889.0,5127.0,2652.0,2192.0,117.0,87.0,3120.0,1.9867549668874174,45.033112582781456,6916.0,10876,2
6917.0,Maluku Utara,2020/09/23 00:00:00+00,2035.0,-3666.0,1787.0,-540.0,74.0,-32.0,174.0,3.6363636363636362,87.81326781326781,6917.0,10877,0
6918.0,Maluku,2020/09/23 00:00:00+00,2654.0,640.0,1687.0,-100.0,40.0,-34.0,927.0,1.5071590052750565,63.56443104747551,6918.0,10878,4
6919.0,Papua Barat,2020/09/23 00:00:00+00,1674.0,-978.0,939.0,-724.0,26.0,-14.0,709.0,1.5531660692951015,56.09318996415771,6919.0,10879,0
6920.0,Papua,2020/09/23 00:00:00+00,5387.0,3800.0,3620.0,2700.0,78.0,52.0,1689.0,1.4479302023389642,67.19881195470577,6920.0,10880,4
6921.0,Sulawesi Barat,2020/09/23 00:00:00+00,540.0,-4709.0,385.0,-3185.0,7.0,-67.0,148.0,1.2962962962962963,71.29629629629629,6921.0,10881,0
6922.0,Nusa Tenggara Timur,2020/09/23 00:00:00+00,349.0,-181.0,240.0,-140.0,6.0,-1.0,103.0,1.7191977077363898,68.76790830945558,6922.0,10882,0
6923.0,Gorontalo,2020/09/23 00:00:00+00,2489.0,2157.0,2169.0,1938.0,73.0,68.0,247.0,2.932904781036561,87.14343109682603,6923.0,10883,0
6924.0,Aceh,2020/09/24 00:00:00+00,3891.0,1450.0,1889.0,-265.0,145.0,74.0,1857.0,3.726548445129787,48.5479311231046,6924.0,10884,4
6925.0,Bali,2020/09/24 00:00:00+00,8245.0,4410.0,6754.0,4980.0,241.0,96.0,1250.0,2.9229836264402667,81.91631291691934,6925.0,10885,4
6926.0,Banten,2020/09/24 00:00:00+00,4939.0,-3187.0,2982.0,-3641.0,160.0,-76.0,1797.0,3.2395221704798542,60.37659445231829,6926.0,10886,4
6927.0,Kepulauan Bangka Belitung,2020/09/24 00:00:00+00,191.0,-4618.0,173.0,-2726.0,2.0,-157.0,16.0,1.0471204188481675,90.57591623036649,6927.0,10887,0
6928.0,Bengkulu,2020/09/24 00:00:00+00,579.0,388.0,367.0,194.0,31.0,29.0,181.0,5.354058721934369,63.38514680483593,6928.0,10888,0
6929.0,Daerah Istimewa Yogyakarta,2020/09/24 00:00:00+00,2397.0,1825.0,1652.0,1299.0,64.0,33.0,681.0,2.6700041718815184,68.91948268669171,6929.0,10889,0
6930.0,DKI Jakarta,2020/09/24 00:00:00+00,66731.0,64356.0,52648.0,51014.0,1648.0,1587.0,12435.0,2.469616819768923,78.89586548980235,6930.0,10890,3
6931.0,Jambi,2020/09/24 00:00:00+00,399.0,-65288.0,262.0,-51232.0,8.0,-1620.0,129.0,2.0050125313283207,65.6641604010025,6931.0,10891,0
6932.0,Jawa Barat,2020/09/24 00:00:00+00,19397.0,19002.0,11174.0,10914.0,355.0,347.0,7868.0,1.8301799247306283,57.60684641954942,6932.0,10892,1
6933.0,Jawa Tengah,2020/09/24 00:00:00+00,20673.0,2080.0,14772.0,3847.0,1359.0,1016.0,4542.0,6.5737919024814975,71.45552169496445,6933.0,10893,2
6934.0,Jawa Timur,2020/09/24 00:00:00+00,42098.0,21859.0,34862.0,20779.0,3062.0,1728.0,4174.0,7.273504679557223,82.81153498978574,6934.0,10894,1
6935.0,Kalimantan Barat,2020/09/24 00:00:00+00,901.0,-40854.0,729.0,-33702.0,8.0,-3027.0,164.0,0.8879023307436182,80.91009988901222,6935.0,10895,0
6936.0,Kalimantan Timur,2020/09/24 00:00:00+00,7459.0,6574.0,5025.0,4303.0,286.0,278.0,2148.0,3.834294141305805,67.36827993028555,6936.0,10896,4
6937.0,Kalimantan Tengah,2020/09/24 00:00:00+00,3431.0,-3833.0,2606.0,-2296.0,130.0,-151.0,695.0,3.788982803847275,75.95453220635383,6937.0,10897,4
6938.0,Kalimantan Selatan,2020/09/24 00:00:00+00,10047.0,6655.0,8451.0,5864.0,406.0,276.0,1190.0,4.041007265850503,84.11466109286354,6938.0,10898,4
6939.0,Kalimantan Utara,2020/09/24 00:00:00+00,550.0,-9434.0,434.0,-7936.0,3.0,-401.0,113.0,0.5454545454545455,78.9090909090909,6939.0,10899,0
6940.0,Kepulauan Riau,2020/09/24 00:00:00+00,1875.0,1343.0,1214.0,781.0,56.0,53.0,605.0,2.986666666666667,64.74666666666667,6940.0,10900,0
6941.0,Nusa Tenggara Barat,2020/09/24 00:00:00+00,3200.0,1336.0,2497.0,1299.0,190.0,134.0,513.0,5.9375,78.03125,6941.0,10901,0
6942.0,Sumatera Selatan,2020/09/24 00:00:00+00,5690.0,2529.0,4093.0,1616.0,331.0,144.0,1266.0,5.817223198594024,71.93321616871705,6942.0,10902,4
6943.0,Sumatera Barat,2020/09/24 00:00:00+00,5155.0,-452.0,2641.0,-1420.0,100.0,-230.0,2414.0,1.939864209505335,51.23181377303588,6943.0,10903,4
6944.0,Sulawesi Utara,2020/09/24 00:00:00+00,4357.0,-496.0,3451.0,953.0,172.0,74.0,734.0,3.9476704154234565,79.20587560247877,6944.0,10904,4
6945.0,Sumatera Utara,2020/09/24 00:00:00+00,9749.0,5414.0,6006.0,2591.0,410.0,239.0,3333.0,4.205559544568674,61.606318596779154,6945.0,10905,2
6946.0,Sulawesi Tenggara,2020/09/24 00:00:00+00,2422.0,-7231.0,1751.0,-4116.0,52.0,-355.0,619.0,2.1469859620148637,72.29562345169282,6946.0,10906,0
6947.0,Sulawesi Selatan,2020/09/24 00:00:00+00,14813.0,12462.0,10877.0,9210.0,405.0,354.0,3531.0,2.7340849254033617,73.4287450212651,6947.0,10907,2
6948.0,Sulawesi Tengah,2020/09/24 00:00:00+00,348.0,-14300.0,243.0,-10560.0,15.0,-387.0,90.0,4.310344827586207,69.82758620689656,6948.0,10908,0
6949.0,Lampung,2020/09/24 00:00:00+00,799.0,455.0,494.0,254.0,30.0,16.0,275.0,3.754693366708386,61.82728410513142,6949.0,10909,0
6950.0,Riau,2020/09/24 00:00:00+00,6120.0,5342.0,2767.0,2273.0,126.0,96.0,3227.0,2.0588235294117645,45.212418300653596,6950.0,10910,2
6951.0,Maluku Utara,2020/09/24 00:00:00+00,2039.0,-3850.0,1799.0,-853.0,74.0,-43.0,166.0,3.6292300147130945,88.22952427660617,6951.0,10911,0
6952.0,Maluku,2020/09/24 00:00:00+00,2654.0,619.0,1687.0,-100.0,40.0,-34.0,927.0,1.5071590052750565,63.56443104747551,6952.0,10912,4
6953.0,Papua Barat,2020/09/24 00:00:00+00,1674.0,-980.0,939.0,-748.0,26.0,-14.0,709.0,1.5531660692951015,56.09318996415771,6953.0,10913,0
6954.0,Papua,2020/09/24 00:00:00+00,5653.0,3979.0,3688.0,2749.0,80.0,54.0,1885.0,1.4151777817088271,65.23969573677694,6954.0,10914,4
6955.0,Sulawesi Barat,2020/09/24 00:00:00+00,546.0,-4841.0,395.0,-3225.0,9.0,-69.0,142.0,1.6483516483516485,72.34432234432234,6955.0,10915,0
6956.0,Nusa Tenggara Timur,2020/09/24 00:00:00+00,367.0,-173.0,240.0,-145.0,6.0,-1.0,121.0,1.6348773841961852,65.39509536784742,6956.0,10916,0
6957.0,Gorontalo,2020/09/24 00:00:00+00,2489.0,2140.0,2190.0,1950.0,73.0,67.0,226.0,2.932904781036561,87.98714343109683,6957.0,10917,0
6958.0,Aceh,2020/09/25 00:00:00+00,3982.0,1493.0,1889.0,-280.0,147.0,74.0,1946.0,3.6916122551481667,47.43847312908087,6958.0,10918,4
6959.0,Bali,2020/09/25 00:00:00+00,8389.0,4498.0,6828.0,4939.0,245.0,100.0,1316.0,2.920491119322923,81.39229943974252,6959.0,10919,4
6960.0,Banten,2020/09/25 00:00:00+00,5050.0,-3195.0,3218.0,-3536.0,162.0,-79.0,1670.0,3.207920792079208,63.722772277227726,6960.0,10920,4
6961.0,Kepulauan Bangka Belitung,2020/09/25 00:00:00+00,191.0,-4748.0,173.0,-2809.0,2.0,-158.0,16.0,1.0471204188481675,90.57591623036649,6961.0,10921,0
6962.0,Bengkulu,2020/09/25 00:00:00+00,590.0,399.0,379.0,206.0,32.0,30.0,179.0,5.423728813559322,64.23728813559322,6962.0,10922,0
6963.0,Daerah Istimewa Yogyakarta,2020/09/25 00:00:00+00,2458.0,1879.0,1677.0,1310.0,64.0,33.0,717.0,2.6037428803905613,68.22620016273393,6963.0,10923,0
6964.0,DKI Jakarta,2020/09/25 00:00:00+00,67902.0,65505.0,54268.0,52616.0,1661.0,1597.0,11973.0,2.446172424965391,79.92106270802039,6964.0,10924,3
6965.0,Jambi,2020/09/25 00:00:00+00,409.0,-66322.0,263.0,-52385.0,8.0,-1640.0,138.0,1.9559902200488997,64.30317848410758,6965.0,10925,0
6966.0,Jawa Barat,2020/09/25 00:00:00+00,20131.0,19732.0,12022.0,11760.0,368.0,360.0,7741.0,1.8280264269037803,59.71884158760121,6966.0,10926,1
6967.0,Jawa Tengah,2020/09/25 00:00:00+00,21004.0,1607.0,15043.0,3869.0,1372.0,1017.0,4589.0,6.532089125880784,71.61969148733574,6967.0,10927,2
6968.0,Jawa Timur,2020/09/25 00:00:00+00,42391.0,21718.0,35205.0,20433.0,3084.0,1725.0,4102.0,7.275129154773419,83.04828855181525,6968.0,10928,1
6969.0,Kalimantan Barat,2020/09/25 00:00:00+00,935.0,-41163.0,769.0,-34093.0,8.0,-3054.0,158.0,0.8556149732620321,82.24598930481284,6969.0,10929,0
6970.0,Kalimantan Timur,2020/09/25 00:00:00+00,7851.0,6950.0,5080.0,4351.0,294.0,286.0,2477.0,3.7447458922430266,64.70513310406318,6970.0,10930,2
6971.0,Kalimantan Tengah,2020/09/25 00:00:00+00,3474.0,-3985.0,2636.0,-2389.0,130.0,-156.0,708.0,3.742084052964882,75.87795048934946,6971.0,10931,4
6972.0,Kalimantan Selatan,2020/09/25 00:00:00+00,10080.0,6649.0,8503.0,5897.0,410.0,280.0,1167.0,4.067460317460317,84.35515873015873,6972.0,10932,4
6973.0,Kalimantan Utara,2020/09/25 00:00:00+00,556.0,-9491.0,448.0,-8003.0,4.0,-402.0,104.0,0.7194244604316548,80.57553956834532,6973.0,10933,0
6974.0,Kepulauan Riau,2020/09/25 00:00:00+00,2022.0,1472.0,1227.0,793.0,56.0,53.0,739.0,2.7695351137487636,60.682492581602375,6974.0,10934,0
6975.0,Nusa Tenggara Barat,2020/09/25 00:00:00+00,3218.0,1343.0,2536.0,1322.0,192.0,136.0,490.0,5.966438781852082,78.80671224362959,6975.0,10935,0
6976.0,Sumatera Selatan,2020/09/25 00:00:00+00,5734.0,2534.0,4132.0,1635.0,336.0,146.0,1266.0,5.859783746076038,72.06138821067319,6976.0,10936,4
6977.0,Sumatera Barat,2020/09/25 00:00:00+00,5363.0,-327.0,2724.0,-1369.0,104.0,-227.0,2535.0,1.9392131269811672,50.79246690285289,6977.0,10937,4
6978.0,Sulawesi Utara,2020/09/25 00:00:00+00,4390.0,-765.0,3463.0,822.0,172.0,72.0,755.0,3.917995444191344,78.88382687927107,6978.0,10938,4
6979.0,Sumatera Utara,2020/09/25 00:00:00+00,9843.0,5486.0,6107.0,2656.0,415.0,243.0,3321.0,4.216194249720614,62.04409224829829,6979.0,10939,2
6980.0,Sulawesi Tenggara,2020/09/25 00:00:00+00,2501.0,-7248.0,1779.0,-4227.0,53.0,-357.0,669.0,2.1191523390643745,71.13154738104758,6980.0,10940,0
6981.0,Sulawesi Selatan,2020/09/25 00:00:00+00,14982.0,12560.0,10961.0,9210.0,406.0,354.0,3615.0,2.709918568949406,73.16112668535575,6981.0,10941,2
6982.0,Sulawesi Tengah,2020/09/25 00:00:00+00,354.0,-14459.0,243.0,-10634.0,15.0,-390.0,96.0,4.23728813559322,68.64406779661016,6982.0,10942,0
